zone_trace_id,scenario_method_id,scenario_id,method_id,selection_rank,candidate_site_id,demand_zone_id,zone_coverage_rank,coverage_radius_km,distance_km,zone_demand_weight,zone_demand_share_of_candidate,allowed_use_note,proxy_assumption_label
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE21H,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE21H,2,30,28.74,354396,0.134779,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE21C,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE21C,3,30,1.792,218227,0.082993,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE217,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE217,4,30,17.36,153595,0.058413,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE21L,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE21L,5,30,24.636,139329,0.052988,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE275,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE275,6,30,26.804,136803,0.052027,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:30503337|dz:nuts2024:DE21E,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,3,candidate:osm:node:30503337,dz:nuts2024:DE21E,7,30,26.907,122107,0.046438,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:135510729|dz:nuts2024:BE211,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,4,candidate:osm:node:135510729,dz:nuts2024:BE211,1,30,28.168,1101687,0.444418,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:135510729|dz:nuts2024:BE242,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,4,candidate:osm:node:135510729,dz:nuts2024:BE242,2,30,27.329,530971,0.214192,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:135510729|dz:nuts2024:BE213,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,4,candidate:osm:node:135510729,dz:nuts2024:BE213,3,30,19.474,483806,0.195166,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:135510729|dz:nuts2024:BE212,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,4,candidate:osm:node:135510729,dz:nuts2024:BE212,4,30,23.527,362480,0.146224,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DE128,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DE128,1,30,22.755,558561,0.277704,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DE126,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DE126,2,30,3.499,318035,0.15812,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DE715,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DE715,3,30,18.645,274169,0.136311,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB34,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB34,4,30,7.088,177222,0.088111,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB3I,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB3I,5,30,9.074,155882,0.077501,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DE125,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DE125,6,30,17.54,155756,0.077438,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB3C,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB3C,7,30,29.691,134329,0.066785,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB39,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB39,8,30,23.265,86753,0.043132,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB36,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB36,9,30,27.39,52945,0.026323,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB38,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB38,10,30,16.205,49564,0.024642,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:476758057|dz:nuts2024:DEB31,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,5,candidate:osm:node:476758057,dz:nuts2024:DEB31,11,30,10.926,48140,0.023934,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE111,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE111,1,30,13.197,612663,0.235022,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE113,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE113,2,30,10.719,536601,0.205844,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE115,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE115,3,30,26.819,535374,0.205373,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE112,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE112,4,30,17.872,395167,0.151589,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE141,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE141,5,30,29.833,293483,0.112582,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:244746279|dz:nuts2024:DE142,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,6,candidate:osm:node:244746279,dz:nuts2024:DE142,6,30,27.129,233546,0.08959,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE234,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE234,1,30,29.587,583606,0.35417,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE254,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE254,2,30,25.375,304883,0.185023,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE251,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE251,3,30,16.702,288078,0.174824,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE255,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE255,4,30,26.502,161284,0.097877,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE256,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE256,5,30,12.679,160971,0.097688,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE257,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE257,6,30,6.414,96253,0.058413,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-base|method:mclp-pulp-cbc|candidate:osm:node:6241640958|dz:nuts2024:BE252,scenario:radius-base|method:mclp-pulp-cbc,scenario:radius-base,method:mclp-pulp-cbc,7,candidate:osm:node:6241640958,dz:nuts2024:BE252,7,30,23.651,52740,0.032006,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
